train_id,date,time,station_id,coach_capacity,current_passengers,occupancy_percentage,crowd_level
AMD-RE-OCC01906,2024-11-26,22:02,AMD025,840,190,22.7,Low
AMD-RE-OCC01906,2024-11-26,22:07,AMD030,840,198,23.7,Low
AMD-RE-OCC01906,2024-11-26,22:02,AMD021,840,546,65.0,Medium
AMD-RE-OCC01906,2024-11-26,22:12,AMD022,840,160,19.2,Low
AMD-RE-OCC01906,2024-11-26,22:03,AMD018,840,59,7.1,Low
AMD-RE-OCC01907,2024-11-26,20:17,AMD006,1200,782,65.2,Medium
AMD-RE-OCC01907,2024-11-26,20:14,AMD007,1200,1036,86.4,High
AMD-RE-OCC01907,2024-11-26,20:06,AMD025,1200,879,73.3,Medium
AMD-RE-OCC01907,2024-11-26,20:54,AMD003,1200,823,68.6,Medium
AMD-RE-OCC01907,2024-11-26,20:59,AMD027,1200,342,28.5,Low
AMD-RE-OCC01908,2024-11-26,10:47,AMD007,1120,1018,90.9,High
AMD-RE-OCC01908,2024-11-26,10:06,AMD025,1120,689,61.5,Medium
AMD-RE-OCC01908,2024-11-26,10:16,AMD029,1120,322,28.8,Low
AMD-RE-OCC01908,2024-11-26,10:39,AMD031,1120,484,43.3,Low
AMD-RE-OCC01908,2024-11-26,10:11,AMD006,1120,484,43.3,Low
AMD-RE-OCC01908,2024-11-26,10:31,AMD026,1120,664,59.3,Medium
AMD-RE-OCC01909,2024-11-30,20:19,AMD032,1200,1081,90.1,High
AMD-RE-OCC01909,2024-11-30,20:46,AMD018,1200,398,33.2,Low
AMD-RE-OCC01909,2024-11-30,20:00,AMD033,1200,908,75.7,Medium
AMD-RE-OCC01909,2024-11-30,20:39,AMD007,1200,1117,93.1,High
AMD-RE-OCC01909,2024-11-30,20:45,AMD027,1200,440,36.7,Low
AMD-RE-OCC01910,2024-11-30,15:36,AMD021,900,676,75.2,Medium
AMD-RE-OCC01910,2024-11-30,15:13,AMD027,900,546,60.8,Medium
AMD-RE-OCC01910,2024-11-30,15:39,AMD030,900,314,34.9,Low
AMD-RE-OCC01910,2024-11-30,15:34,AMD033,900,387,43.0,Low
AMD-RE-OCC01910,2024-11-30,15:25,AMD025,900,263,29.3,Low
AMD-RE-OCC01910,2024-11-30,15:00,AMD003,900,214,23.8,Low
AMD-RE-OCC01911,2024-11-30,20:11,AMD003,1120,899,80.3,High
AMD-RE-OCC01911,2024-11-30,20:56,AMD006,1120,739,66.0,Medium
AMD-RE-OCC01911,2024-11-30,20:45,AMD020,1120,681,60.8,Medium
AMD-RE-OCC01912,2024-12-04,10:02,AMD030,840,489,58.3,Medium
AMD-RE-OCC01912,2024-12-04,10:20,AMD018,840,235,28.1,Low
AMD-RE-OCC01912,2024-12-04,10:33,AMD003,840,385,45.9,Medium
AMD-RE-OCC01912,2024-12-04,10:09,AMD029,840,310,37.0,Low
AMD-RE-OCC01912,2024-12-04,10:41,AMD023,840,343,40.8,Low
AMD-RE-OCC01913,2024-12-04,19:20,AMD021,1120,1215,108.5,Critical
AMD-RE-OCC01913,2024-12-04,19:06,AMD022,1120,987,88.2,High
AMD-RE-OCC01913,2024-12-04,19:41,AMD033,1120,787,70.3,Medium
AMD-RE-OCC01914,2024-12-04,21:11,AMD031,900,345,38.3,Low
AMD-RE-OCC01914,2024-12-04,21:52,AMD022,900,300,33.4,Low
AMD-RE-OCC01914,2024-12-04,21:03,AMD026,900,518,57.6,Medium
AMD-RE-OCC01914,2024-12-04,21:04,AMD030,900,528,58.8,Medium
AMD-RE-OCC01915,2024-12-08,10:33,AMD028,900,588,65.3,Medium
AMD-RE-OCC01915,2024-12-08,10:58,AMD019,900,895,99.5,High
AMD-RE-OCC01915,2024-12-08,10:29,AMD031,900,462,51.4,Medium
AMD-RE-OCC01916,2024-12-08,08:13,AMD027,900,834,92.7,High
AMD-RE-OCC01916,2024-12-08,08:33,AMD025,900,746,83.0,High
AMD-RE-OCC01916,2024-12-08,08:43,AMD031,900,957,106.4,Critical
AMD-RE-OCC01916,2024-12-08,08:17,AMD033,900,566,62.9,Medium
AMD-RE-OCC01917,2024-12-08,20:18,AMD029,840,257,30.6,Low
AMD-RE-OCC01917,2024-12-08,20:29,AMD025,840,771,91.8,High
AMD-RE-OCC01917,2024-12-08,20:23,AMD028,840,773,92.0,High
AMD-RE-OCC01917,2024-12-08,20:22,AMD023,840,827,98.5,High
AMD-RE-OCC01917,2024-12-08,20:13,AMD033,840,508,60.6,Medium
AMD-RE-OCC01917,2024-12-08,20:15,AMD020,840,756,90.0,High
AMD-RE-OCC01918,2024-12-12,21:08,AMD029,900,132,14.8,Low
AMD-RE-OCC01918,2024-12-12,21:02,AMD022,900,263,29.3,Low
AMD-RE-OCC01918,2024-12-12,21:15,AMD019,900,536,59.6,Medium
AMD-RE-OCC01918,2024-12-12,21:43,AMD024,900,505,56.2,Medium
AMD-RE-OCC01918,2024-12-12,21:23,AMD003,900,324,36.1,Low
AMD-RE-OCC01919,2024-12-12,11:40,AMD018,1120,320,28.6,Low
AMD-RE-OCC01919,2024-12-12,11:34,AMD032,1120,605,54.0,Medium
AMD-RE-OCC01919,2024-12-12,11:30,AMD006,1120,386,34.5,Low
AMD-RE-OCC01919,2024-12-12,11:57,AMD033,1120,793,70.9,Medium
AMD-RE-OCC01920,2024-12-12,05:00,AMD007,900,91,10.1,Low
AMD-RE-OCC01920,2024-12-12,05:59,AMD021,900,259,28.8,Low
AMD-RE-OCC01920,2024-12-12,05:59,AMD003,900,70,7.8,Low
AMD-RE-OCC01921,2024-12-16,09:40,AMD027,1120,908,81.1,High
AMD-RE-OCC01921,2024-12-16,09:12,AMD018,1120,799,71.3,Medium
AMD-RE-OCC01921,2024-12-16,09:34,AMD024,1120,1019,91.0,High
AMD-RE-OCC01922,2024-12-16,20:54,AMD033,840,787,93.8,High
AMD-RE-OCC01922,2024-12-16,20:19,AMD031,840,678,80.8,High
AMD-RE-OCC01922,2024-12-16,20:32,AMD019,840,797,95.0,High
AMD-RE-OCC01922,2024-12-16,20:09,AMD026,840,706,84.1,High
AMD-RE-OCC01922,2024-12-16,20:02,AMD023,840,571,68.1,Medium
AMD-RE-OCC01922,2024-12-16,20:51,AMD018,840,269,32.1,Low
AMD-RE-OCC01923,2024-12-16,18:24,AMD018,900,535,59.5,Medium
AMD-RE-OCC01923,2024-12-16,18:36,AMD027,900,566,63.0,Medium
AMD-RE-OCC01923,2024-12-16,18:59,AMD028,900,860,95.6,High
AMD-RE-OCC01923,2024-12-16,18:57,AMD019,900,852,94.7,High
AMD-RE-OCC01923,2024-12-16,18:38,AMD007,900,824,91.6,High
AMD-RE-OCC01923,2024-12-16,18:20,AMD026,900,631,70.2,Medium
AMD-RE-OCC01924,2024-12-20,08:37,AMD006,840,897,106.8,Critical
AMD-RE-OCC01924,2024-12-20,08:18,AMD021,840,691,82.3,High
AMD-RE-OCC01924,2024-12-20,08:55,AMD029,840,882,105.0,Critical
AMD-RE-OCC01924,2024-12-20,08:38,AMD018,840,630,75.1,Medium
AMD-RE-OCC01924,2024-12-20,08:46,AMD003,840,674,80.3,High
AMD-RE-OCC01925,2024-12-20,17:27,AMD028,900,615,68.4,Medium
AMD-RE-OCC01925,2024-12-20,17:08,AMD003,900,598,66.5,Medium
AMD-RE-OCC01925,2024-12-20,17:39,AMD031,900,548,61.0,Medium
AMD-RE-OCC01925,2024-12-20,17:52,AMD018,900,527,58.6,Medium
AMD-RE-OCC01926,2024-12-20,17:41,AMD024,900,562,62.5,Medium
AMD-RE-OCC01926,2024-12-20,17:28,AMD027,900,615,68.4,Medium
AMD-RE-OCC01926,2024-12-20,17:59,AMD029,900,715,79.5,Medium
AMD-RE-OCC01927,2024-12-24,15:35,AMD003,1200,356,29.7,Low
AMD-RE-OCC01927,2024-12-24,15:32,AMD029,1200,750,62.5,Medium
AMD-RE-OCC01927,2024-12-24,15:35,AMD026,1200,400,33.4,Low
AMD-RE-OCC01927,2024-12-24,15:51,AMD025,1200,384,32.0,Low
AMD-RE-OCC01927,2024-12-24,15:54,AMD007,1200,510,42.5,Low
AMD-RE-OCC01928,2024-12-24,10:34,AMD019,900,870,96.7,High
AMD-RE-OCC01928,2024-12-24,10:33,AMD023,900,489,54.3,Medium
AMD-RE-OCC01928,2024-12-24,10:14,AMD022,900,350,39.0,Low
AMD-RE-OCC01928,2024-12-24,10:46,AMD025,900,475,52.8,Medium
AMD-RE-OCC01929,2024-12-24,22:13,AMD026,900,298,33.1,Low
AMD-RE-OCC01929,2024-12-24,22:14,AMD030,900,275,30.6,Low
AMD-RE-OCC01929,2024-12-24,22:49,AMD025,900,278,30.9,Low
AMD-RE-OCC01929,2024-12-24,22:50,AMD024,900,327,36.4,Low
AMD-RE-OCC01929,2024-12-24,22:24,AMD006,900,273,30.4,Low
AMD-RE-OCC01930,2024-12-28,10:28,AMD029,1200,405,33.8,Low
AMD-RE-OCC01930,2024-12-28,10:32,AMD028,1200,1007,84.0,High
AMD-RE-OCC01930,2024-12-28,10:20,AMD033,1200,1117,93.1,High
AMD-RE-OCC01930,2024-12-28,10:37,AMD018,1200,501,41.8,Low
AMD-RE-OCC01930,2024-12-28,10:24,AMD022,1200,506,42.2,Low
AMD-RE-OCC01931,2024-12-28,18:06,AMD028,900,898,99.8,High
AMD-RE-OCC01931,2024-12-28,18:03,AMD030,900,892,99.2,High
AMD-RE-OCC01931,2024-12-28,18:23,AMD022,900,868,96.5,High
AMD-RE-OCC01931,2024-12-28,18:48,AMD021,900,1059,117.7,Critical
AMD-RE-OCC01932,2024-12-28,10:11,AMD021,900,847,94.2,High
AMD-RE-OCC01932,2024-12-28,10:34,AMD018,900,321,35.7,Low
AMD-RE-OCC01932,2024-12-28,10:36,AMD003,900,343,38.1,Low
AMD-RE-OCC01932,2024-12-28,10:20,AMD024,900,411,45.7,Medium
KOC-LI-OCC01933,2024-10-01,10:02,KOC022,1120,979,87.5,High
KOC-LI-OCC01933,2024-10-01,10:03,KOC008,1120,549,49.1,Medium
KOC-LI-OCC01933,2024-10-01,10:39,KOC020,1120,811,72.4,Medium
KOC-LI-OCC01933,2024-10-01,10:50,KOC016,1120,386,34.5,Low
KOC-LI-OCC01934,2024-10-01,13:52,KOC013,840,265,31.6,Low
KOC-LI-OCC01934,2024-10-01,13:29,KOC020,840,338,40.3,Low
KOC-LI-OCC01934,2024-10-01,13:27,KOC012,840,307,36.6,Low
KOC-LI-OCC01934,2024-10-01,13:48,KOC011,840,306,36.5,Low
KOC-LI-OCC01935,2024-10-01,08:52,KOC003,1120,975,87.1,High
KOC-LI-OCC01935,2024-10-01,08:27,KOC021,1120,996,88.9,High
KOC-LI-OCC01935,2024-10-01,08:37,KOC017,1120,1103,98.5,High
KOC-LI-OCC01935,2024-10-01,08:12,KOC008,1120,1212,108.3,Critical
KOC-LI-OCC01936,2024-10-05,08:33,KOC002,900,575,63.9,Medium
KOC-LI-OCC01936,2024-10-05,08:43,KOC024,900,706,78.5,Medium
KOC-LI-OCC01936,2024-10-05,08:01,KOC010,900,1066,118.5,Critical
KOC-LI-OCC01937,2024-10-05,19:16,KOC009,900,913,101.5,High
KOC-LI-OCC01937,2024-10-05,19:42,KOC008,900,668,74.3,Medium
KOC-LI-OCC01937,2024-10-05,19:54,KOC017,900,732,81.3,High
KOC-LI-OCC01937,2024-10-05,19:29,KOC018,900,1067,118.6,Critical
KOC-LI-OCC01937,2024-10-05,19:00,KOC005,900,1093,121.5,Critical
KOC-LI-OCC01938,2024-10-05,20:59,KOC024,1200,946,78.9,Medium
KOC-LI-OCC01938,2024-10-05,20:58,KOC002,1200,778,64.9,Medium
KOC-LI-OCC01938,2024-10-05,20:56,KOC007,1200,391,32.6,Low
KOC-LI-OCC01938,2024-10-05,20:14,KOC021,1200,1140,95.1,High
KOC-LI-OCC01939,2024-10-09,09:54,KOC005,900,927,103.1,High
KOC-LI-OCC01939,2024-10-09,09:04,KOC019,900,999,111.0,Critical
KOC-LI-OCC01939,2024-10-09,09:03,KOC020,900,734,81.6,High
KOC-LI-OCC01939,2024-10-09,09:54,KOC008,900,813,90.4,High
KOC-LI-OCC01940,2024-10-09,13:11,KOC007,900,389,43.3,Low
KOC-LI-OCC01940,2024-10-09,13:24,KOC020,900,413,45.9,Medium
KOC-LI-OCC01940,2024-10-09,13:11,KOC008,900,200,22.3,Low
KOC-LI-OCC01940,2024-10-09,13:04,KOC024,900,506,56.2,Medium
KOC-LI-OCC01941,2024-10-09,11:57,KOC008,1120,374,33.4,Low
KOC-LI-OCC01941,2024-10-09,11:21,KOC020,1120,405,36.2,Low
KOC-LI-OCC01941,2024-10-09,11:50,KOC009,1120,353,31.5,Low
KOC-LI-OCC01941,2024-10-09,11:19,KOC023,1120,271,24.2,Low
KOC-LI-OCC01942,2024-10-13,21:29,KOC006,900,241,26.8,Low
KOC-LI-OCC01942,2024-10-13,21:21,KOC010,900,560,62.2,Medium
KOC-LI-OCC01942,2024-10-13,21:18,KOC014,900,518,57.6,Medium
KOC-LI-OCC01942,2024-10-13,21:50,KOC016,900,204,22.7,Low
KOC-LI-OCC01942,2024-10-13,21:58,KOC017,900,545,60.7,Medium
KOC-LI-OCC01943,2024-10-13,20:16,KOC011,1120,1101,98.4,High
KOC-LI-OCC01943,2024-10-13,20:01,KOC012,1120,387,34.6,Low
KOC-LI-OCC01943,2024-10-13,20:30,KOC025,1120,1040,92.9,High
KOC-LI-OCC01943,2024-10-13,20:50,KOC003,1120,704,62.9,Medium
KOC-LI-OCC01944,2024-10-13,13:29,KOC008,1120,235,21.0,Low
KOC-LI-OCC01944,2024-10-13,13:52,KOC019,1120,361,32.3,Low
KOC-LI-OCC01944,2024-10-13,13:18,KOC021,1120,258,23.1,Low
KOC-LI-OCC01944,2024-10-13,13:49,KOC003,1120,380,34.0,Low
KOC-LI-OCC01944,2024-10-13,13:41,KOC009,1120,185,16.6,Low
KOC-LI-OCC01944,2024-10-13,13:48,KOC023,1120,517,46.2,Medium
KOC-LI-OCC01945,2024-10-17,08:52,KOC014,840,987,117.6,Critical
KOC-LI-OCC01945,2024-10-17,08:54,KOC020,840,687,81.9,High
KOC-LI-OCC01945,2024-10-17,08:13,KOC006,840,839,99.9,High
KOC-LI-OCC01945,2024-10-17,08:06,KOC022,840,733,87.4,High
KOC-LI-OCC01945,2024-10-17,08:23,KOC010,840,686,81.7,High
KOC-LI-OCC01946,2024-10-17,23:06,KOC017,900,171,19.1,Low
KOC-LI-OCC01946,2024-10-17,23:00,KOC002,900,161,17.9,Low
KOC-LI-OCC01946,2024-10-17,23:52,KOC006,900,63,7.0,Low
KOC-LI-OCC01947,2024-10-17,10:14,KOC015,1120,1057,94.4,High
KOC-LI-OCC01947,2024-10-17,10:46,KOC009,1120,694,62.0,Medium
KOC-LI-OCC01947,2024-10-17,10:29,KOC019,1120,703,62.8,Medium
KOC-LI-OCC01947,2024-10-17,10:13,KOC018,1120,543,48.5,Medium
KOC-LI-OCC01948,2024-10-21,18:46,KOC004,1120,803,71.7,Medium
KOC-LI-OCC01948,2024-10-21,18:51,KOC010,1120,1096,97.9,High
KOC-LI-OCC01948,2024-10-21,18:28,KOC009,1120,1117,99.8,High
KOC-LI-OCC01948,2024-10-21,18:47,KOC024,1120,1087,97.1,High
KOC-LI-OCC01948,2024-10-21,18:34,KOC001,1120,848,75.8,Medium
KOC-LI-OCC01949,2024-10-21,08:49,KOC011,900,820,91.2,High
KOC-LI-OCC01949,2024-10-21,08:52,KOC007,900,733,81.5,High
KOC-LI-OCC01949,2024-10-21,08:20,KOC024,900,887,98.6,High
KOC-LI-OCC01950,2024-10-21,09:38,KOC018,840,623,74.2,Medium
KOC-LI-OCC01950,2024-10-21,09:44,KOC023,840,479,57.1,Medium
KOC-LI-OCC01950,2024-10-21,09:42,KOC004,840,621,74.0,Medium
KOC-LI-OCC01950,2024-10-21,09:29,KOC010,840,861,102.6,High
KOC-LI-OCC01951,2024-10-25,20:31,KOC014,840,750,89.4,High
KOC-LI-OCC01951,2024-10-25,20:19,KOC013,840,491,58.5,Medium
KOC-LI-OCC01951,2024-10-25,20:43,KOC022,840,658,78.4,Medium
KOC-LI-OCC01951,2024-10-25,20:28,KOC024,840,763,90.9,High
KOC-LI-OCC01951,2024-10-25,20:37,KOC004,840,826,98.4,High
KOC-LI-OCC01951,2024-10-25,20:37,KOC002,840,688,82.0,High
KOC-LI-OCC01952,2024-10-25,20:03,KOC001,840,487,58.1,Medium
KOC-LI-OCC01952,2024-10-25,20:38,KOC006,840,336,40.0,Low
KOC-LI-OCC01952,2024-10-25,20:57,KOC019,840,475,56.6,Medium
KOC-LI-OCC01952,2024-10-25,20:18,KOC020,840,619,73.7,Medium
KOC-LI-OCC01953,2024-10-25,10:18,KOC017,1200,931,77.6,Medium
KOC-LI-OCC01953,2024-10-25,10:45,KOC009,1200,585,48.8,Medium
KOC-LI-OCC01953,2024-10-25,10:59,KOC011,1200,705,58.8,Medium
KOC-LI-OCC01953,2024-10-25,10:20,KOC021,1200,521,43.5,Low
KOC-LI-OCC01953,2024-10-25,10:29,KOC001,1200,654,54.6,Medium
KOC-LI-OCC01954,2024-10-29,13:29,KOC019,1200,536,44.7,Low
KOC-LI-OCC01954,2024-10-29,13:18,KOC024,1200,894,74.5,Medium
KOC-LI-OCC01954,2024-10-29,13:05,KOC023,1200,349,29.1,Low
KOC-LI-OCC01955,2024-10-29,16:37,KOC005,900,356,39.7,Low
KOC-LI-OCC01955,2024-10-29,16:30,KOC010,900,347,38.6,Low
KOC-LI-OCC01955,2024-10-29,16:20,KOC017,900,362,40.3,Low
KOC-LI-OCC01955,2024-10-29,16:13,KOC004,900,381,42.4,Low
KOC-LI-OCC01956,2024-10-29,17:30,KOC021,840,494,58.8,Medium
KOC-LI-OCC01956,2024-10-29,17:25,KOC009,840,566,67.4,Medium
KOC-LI-OCC01956,2024-10-29,17:20,KOC004,840,403,48.1,Medium
KOC-LI-OCC01956,2024-10-29,17:32,KOC007,840,478,57.0,Medium
KOC-LI-OCC01956,2024-10-29,17:33,KOC002,840,588,70.1,Medium
KOC-LI-OCC01957,2024-11-02,19:34,KOC016,1120,401,35.8,Low
KOC-LI-OCC01957,2024-11-02,19:40,KOC013,1120,773,69.1,Medium
KOC-LI-OCC01957,2024-11-02,19:38,KOC021,1120,1029,91.9,High
KOC-LI-OCC01957,2024-11-02,19:47,KOC008,1120,1059,94.6,High
KOC-LI-OCC01957,2024-11-02,19:54,KOC011,1120,799,71.4,Medium
KOC-LI-OCC01957,2024-11-02,19:21,KOC022,1120,943,84.3,High
KOC-LI-OCC01958,2024-11-02,18:01,KOC011,840,627,74.7,Medium
KOC-LI-OCC01958,2024-11-02,18:29,KOC010,840,716,85.3,High
KOC-LI-OCC01958,2024-11-02,18:33,KOC020,840,871,103.7,High
KOC-LI-OCC01959,2024-11-02,07:48,KOC017,900,351,39.1,Low
KOC-LI-OCC01959,2024-11-02,07:05,KOC007,900,504,56.0,Medium
KOC-LI-OCC01959,2024-11-02,07:59,KOC014,900,581,64.6,Medium
KOC-LI-OCC01960,2024-11-06,17:26,KOC005,840,426,50.8,Medium
KOC-LI-OCC01960,2024-11-06,17:43,KOC007,840,688,82.0,High
KOC-LI-OCC01960,2024-11-06,17:40,KOC014,840,622,74.1,Medium
KOC-LI-OCC01961,2024-11-06,14:53,KOC014,840,158,18.9,Low
KOC-LI-OCC01961,2024-11-06,14:00,KOC018,840,173,20.7,Low
KOC-LI-OCC01961,2024-11-06,14:37,KOC006,840,377,45.0,Low
KOC-LI-OCC01961,2024-11-06,14:50,KOC025,840,373,44.5,Low
KOC-LI-OCC01961,2024-11-06,14:37,KOC019,840,293,34.9,Low
KOC-LI-OCC01961,2024-11-06,14:35,KOC020,840,268,31.9,Low
KOC-LI-OCC01962,2024-11-06,23:27,KOC025,1120,195,17.5,Low
KOC-LI-OCC01962,2024-11-06,23:31,KOC020,1120,222,19.9,Low
KOC-LI-OCC01962,2024-11-06,23:09,KOC021,1120,79,7.1,Low
KOC-LI-OCC01962,2024-11-06,23:53,KOC013,1120,139,12.4,Low
KOC-LI-OCC01962,2024-11-06,23:45,KOC005,1120,190,17.0,Low
KOC-LI-OCC01962,2024-11-06,23:45,KOC019,1120,230,20.6,Low
KOC-LI-OCC01963,2024-11-10,10:56,KOC020,840,743,88.5,High
KOC-LI-OCC01963,2024-11-10,10:23,KOC025,840,701,83.5,High
KOC-LI-OCC01963,2024-11-10,10:31,KOC021,840,484,57.7,Medium
KOC-LI-OCC01963,2024-11-10,10:13,KOC005,840,820,97.7,High
KOC-LI-OCC01964,2024-11-10,20:36,KOC012,1120,415,37.1,Low
KOC-LI-OCC01964,2024-11-10,20:14,KOC025,1120,973,86.9,High
KOC-LI-OCC01964,2024-11-10,20:52,KOC014,1120,676,60.4,Medium
KOC-LI-OCC01964,2024-11-10,20:34,KOC020,1120,853,76.2,Medium
KOC-LI-OCC01964,2024-11-10,20:40,KOC010,1120,627,56.1,Medium
KOC-LI-OCC01964,2024-11-10,20:23,KOC021,1120,928,82.9,High
KOC-LI-OCC01965,2024-11-10,10:54,KOC006,1120,373,33.3,Low
KOC-LI-OCC01965,2024-11-10,10:47,KOC023,1120,543,48.6,Medium
KOC-LI-OCC01965,2024-11-10,10:41,KOC018,1120,627,56.0,Medium
KOC-LI-OCC01966,2024-11-14,20:45,KOC002,900,801,89.0,High
KOC-LI-OCC01966,2024-11-14,20:17,KOC006,900,424,47.2,Medium
KOC-LI-OCC01966,2024-11-14,20:02,KOC013,900,533,59.3,Medium
KOC-LI-OCC01966,2024-11-14,20:33,KOC012,900,290,32.2,Low
KOC-LI-OCC01966,2024-11-14,20:05,KOC010,900,836,92.9,High
KOC-LI-OCC01967,2024-11-14,19:26,KOC025,840,849,101.2,High
KOC-LI-OCC01967,2024-11-14,19:37,KOC008,840,679,80.9,High
KOC-LI-OCC01967,2024-11-14,19:48,KOC022,840,837,99.7,High
KOC-LI-OCC01967,2024-11-14,19:07,KOC003,840,698,83.1,High
KOC-LI-OCC01967,2024-11-14,19:21,KOC023,840,303,36.2,Low
KOC-LI-OCC01967,2024-11-14,19:58,KOC012,840,286,34.0,Low
KOC-LI-OCC01968,2024-11-14,22:41,KOC003,900,301,33.5,Low
KOC-LI-OCC01968,2024-11-14,22:34,KOC020,900,245,27.2,Low
KOC-LI-OCC01968,2024-11-14,22:31,KOC008,900,313,34.9,Low
KOC-LI-OCC01968,2024-11-14,22:23,KOC023,900,89,10.0,Low
KOC-LI-OCC01968,2024-11-14,22:17,KOC021,900,331,36.8,Low
KOC-LI-OCC01968,2024-11-14,22:27,KOC011,900,216,24.1,Low
KOC-LI-OCC01969,2024-11-18,19:29,KOC025,840,723,86.1,High
KOC-LI-OCC01969,2024-11-18,19:47,KOC017,840,866,103.2,High
KOC-LI-OCC01969,2024-11-18,19:41,KOC019,840,742,88.4,High
KOC-LI-OCC01969,2024-11-18,19:03,KOC008,840,903,107.6,Critical
KOC-LI-OCC01970,2024-11-18,09:01,KOC003,1120,892,79.6,Medium
KOC-LI-OCC01970,2024-11-18,09:00,KOC009,1120,1132,101.1,High
KOC-LI-OCC01970,2024-11-18,09:01,KOC015,1120,1000,89.3,High
KOC-LI-OCC01970,2024-11-18,09:19,KOC008,1120,855,76.4,Medium
KOC-LI-OCC01970,2024-11-18,09:21,KOC023,1120,671,59.9,Medium
KOC-LI-OCC01970,2024-11-18,09:10,KOC013,1120,889,79.4,Medium
KOC-LI-OCC01971,2024-11-18,10:12,KOC017,840,659,78.5,Medium
KOC-LI-OCC01971,2024-11-18,10:05,KOC002,840,528,62.9,Medium
KOC-LI-OCC01971,2024-11-18,10:14,KOC006,840,324,38.6,Low
KOC-LI-OCC01972,2024-11-22,19:45,KOC008,1120,1094,97.8,High
KOC-LI-OCC01972,2024-11-22,19:09,KOC010,1120,1119,100.0,High
KOC-LI-OCC01972,2024-11-22,19:45,KOC013,1120,754,67.4,Medium
KOC-LI-OCC01972,2024-11-22,19:37,KOC015,1120,804,71.8,Medium
KOC-LI-OCC01973,2024-11-22,22:43,KOC004,900,266,29.6,Low
KOC-LI-OCC01973,2024-11-22,22:19,KOC003,900,198,22.1,Low
KOC-LI-OCC01973,2024-11-22,22:41,KOC025,900,231,25.7,Low
KOC-LI-OCC01973,2024-11-22,22:22,KOC009,900,283,31.6,Low
KOC-LI-OCC01973,2024-11-22,22:11,KOC018,900,249,27.7,Low
KOC-LI-OCC01974,2024-11-22,10:43,KOC010,1200,456,38.1,Low
KOC-LI-OCC01974,2024-11-22,10:44,KOC009,1200,666,55.5,Medium
KOC-LI-OCC01974,2024-11-22,10:46,KOC021,1200,587,48.9,Medium
KOC-LI-OCC01974,2024-11-22,10:58,KOC006,1200,404,33.7,Low
KOC-LI-OCC01974,2024-11-22,10:04,KOC007,1200,391,32.6,Low
KOC-LI-OCC01975,2024-11-26,15:13,KOC020,1120,448,40.0,Low
KOC-LI-OCC01975,2024-11-26,15:26,KOC015,1120,482,43.1,Low
KOC-LI-OCC01975,2024-11-26,15:15,KOC025,1120,454,40.5,Low
KOC-LI-OCC01975,2024-11-26,15:40,KOC018,1120,329,29.4,Low
KOC-LI-OCC01975,2024-11-26,15:02,KOC002,1120,519,46.4,Medium
KOC-LI-OCC01975,2024-11-26,15:09,KOC004,1120,395,35.3,Low
KOC-LI-OCC01976,2024-11-26,15:08,KOC006,900,382,42.5,Low
KOC-LI-OCC01976,2024-11-26,15:51,KOC005,900,396,44.1,Low
KOC-LI-OCC01976,2024-11-26,15:52,KOC001,900,233,25.9,Low
KOC-LI-OCC01976,2024-11-26,15:38,KOC007,900,508,56.5,Medium
KOC-LI-OCC01977,2024-11-26,20:50,KOC024,840,831,99.0,High
KOC-LI-OCC01977,2024-11-26,20:32,KOC020,840,605,72.1,Medium
KOC-LI-OCC01977,2024-11-26,20:45,KOC023,840,281,33.5,Low
KOC-LI-OCC01977,2024-11-26,20:08,KOC001,840,572,68.1,Medium
KOC-LI-OCC01977,2024-11-26,20:42,KOC005,840,534,63.6,Medium
KOC-LI-OCC01978,2024-11-30,18:57,KOC012,840,598,71.2,Medium
KOC-LI-OCC01978,2024-11-30,18:58,KOC017,840,638,76.0,Medium
KOC-LI-OCC01978,2024-11-30,18:28,KOC021,840,856,102.0,High
KOC-LI-OCC01978,2024-11-30,18:45,KOC023,840,548,65.3,Medium
KOC-LI-OCC01978,2024-11-30,18:08,KOC011,840,732,87.2,High
KOC-LI-OCC01979,2024-11-30,20:48,KOC002,840,691,82.4,High
KOC-LI-OCC01979,2024-11-30,20:56,KOC012,840,180,21.5,Low
KOC-LI-OCC01979,2024-11-30,20:39,KOC011,840,733,87.3,High
KOC-LI-OCC01979,2024-11-30,20:17,KOC023,840,253,30.2,Low
KOC-LI-OCC01979,2024-11-30,20:59,KOC010,840,510,60.7,Medium
KOC-LI-OCC01979,2024-11-30,20:40,KOC004,840,523,62.3,Medium
KOC-LI-OCC01980,2024-11-30,18:12,KOC013,1120,789,70.5,Medium
KOC-LI-OCC01980,2024-11-30,18:05,KOC010,1120,1220,109.0,Critical
KOC-LI-OCC01980,2024-11-30,18:51,KOC004,1120,926,82.8,High
KOC-LI-OCC01980,2024-11-30,18:43,KOC011,1120,981,87.7,High
KOC-LI-OCC01981,2024-12-04,09:11,KOC002,840,970,115.5,Critical
KOC-LI-OCC01981,2024-12-04,09:02,KOC021,840,765,91.2,High
KOC-LI-OCC01981,2024-12-04,09:14,KOC012,840,498,59.3,Medium
KOC-LI-OCC01981,2024-12-04,09:49,KOC016,840,719,85.6,High
KOC-LI-OCC01981,2024-12-04,09:34,KOC006,840,703,83.8,High
KOC-LI-OCC01981,2024-12-04,09:52,KOC018,840,718,85.5,High
KOC-LI-OCC01982,2024-12-04,05:04,KOC014,900,94,10.5,Low
