date,city,weather,temperature,rainfall,public_holiday,festival,major_event,impact_percentage
2024-11-18,Kanpur,Fog,25.8,0.0,No,None,None,-5.9
2024-11-18,Kochi,Cloudy,29.8,0.0,No,None,None,0.0
2024-11-18,Kolkata,Clear,30.6,0.0,No,None,Marathon,4.4
2024-11-18,Lucknow,Clear,22.4,0.0,No,None,Trade Fair,7.0
2024-11-18,Mumbai,Cloudy,30.5,0.0,No,None,None,0.0
2024-11-18,Nagpur,Clear,27.0,0.0,No,None,None,0.0
2024-11-18,Noida,Clear,21.9,0.0,No,None,None,0.0
2024-11-18,Pune,Clear,25.8,0.0,No,None,None,0.0
2024-11-19,Agra,Clear,23.8,0.0,No,None,None,0.0
2024-11-19,Ahmedabad,Haze,20.5,0.0,No,None,None,0.0
2024-11-19,Bahadurgarh,Haze,23.5,0.0,No,None,None,0.0
2024-11-19,Bengaluru,Clear,25.6,0.0,No,None,None,0.0
2024-11-19,Bhopal,Cloudy,25.6,0.0,No,None,Cricket Match,14.3
2024-11-19,Chennai,Clear,27.0,0.0,No,None,None,0.0
2024-11-19,Delhi,Clear,21.9,0.0,No,None,Film Premiere,10.0
2024-11-19,Faridabad,Clear,22.8,0.0,No,None,Concert,13.9
2024-11-19,Ghaziabad,Clear,22.7,0.0,No,None,None,0.0
2024-11-19,Greater Noida,Cloudy,26.8,0.0,No,None,None,0.0
2024-11-19,Gurugram,Clear,26.2,0.0,No,None,None,0.0
2024-11-19,Howrah,Cloudy,30.2,0.0,No,None,None,0.0
2024-11-19,Hyderabad,Clear,25.1,0.0,No,None,None,0.0
2024-11-19,Indore,Rain,28.6,4.9,No,None,None,-4.8
2024-11-19,Jaipur,Haze,19.7,0.0,No,None,None,0.0
2024-11-19,Kanpur,Haze,22.9,0.0,No,None,None,0.0
2024-11-19,Kochi,Clear,31.9,0.0,No,None,None,0.0
2024-11-19,Kolkata,Clear,35.7,0.0,No,None,None,0.0
2024-11-19,Lucknow,Clear,24.2,0.0,No,None,Cricket Match,12.3
2024-11-19,Mumbai,Clear,27.0,0.0,No,None,None,0.0
2024-11-19,Nagpur,Cloudy,27.4,0.0,No,None,None,0.0
2024-11-19,Noida,Clear,19.6,0.0,No,None,Political Rally,10.8
2024-11-19,Pune,Cloudy,28.0,0.0,No,None,None,0.0
2024-11-20,Agra,Clear,25.1,0.0,No,None,None,0.0
2024-11-20,Ahmedabad,Cloudy,25.5,0.0,No,None,None,0.0
2024-11-20,Bahadurgarh,Cloudy,25.4,0.0,No,None,None,0.0
2024-11-20,Bengaluru,Cloudy,26.4,0.0,No,None,None,0.0
2024-11-20,Bhopal,Clear,24.1,0.0,No,None,None,0.0
2024-11-20,Chennai,Clear,34.6,0.0,No,None,Tech Conference,5.0
2024-11-20,Delhi,Clear,25.9,0.0,No,None,None,0.0
2024-11-20,Faridabad,Clear,18.0,0.0,No,None,Concert,13.1
2024-11-20,Ghaziabad,Clear,27.7,0.0,No,None,None,0.0
2024-11-20,Greater Noida,Haze,24.1,0.0,No,None,None,0.0
2024-11-20,Gurugram,Haze,25.4,0.0,No,None,None,0.0
2024-11-20,Howrah,Haze,31.4,0.0,No,None,None,0.0
2024-11-20,Hyderabad,Clear,24.4,0.0,No,None,None,0.0
2024-11-20,Indore,Haze,27.4,0.0,No,None,None,0.0
2024-11-20,Jaipur,Cloudy,22.0,0.0,No,None,None,0.0
2024-11-20,Kanpur,Clear,22.5,0.0,No,None,None,0.0
2024-11-20,Kochi,Cloudy,32.8,0.0,No,None,None,0.0
2024-11-20,Kolkata,Haze,32.4,0.0,No,None,None,0.0
2024-11-20,Lucknow,Haze,22.2,0.0,No,None,None,0.0
2024-11-20,Mumbai,Clear,28.2,0.0,No,None,None,0.0
2024-11-20,Nagpur,Clear,24.4,0.0,No,None,None,0.0
2024-11-20,Noida,Fog,25.8,0.0,No,None,None,-7.9
2024-11-20,Pune,Clear,26.9,0.0,No,None,None,0.0
2024-11-21,Agra,Fog,25.9,0.0,No,None,None,-3.1
2024-11-21,Ahmedabad,Rain,28.5,5.5,No,None,None,-2.9
2024-11-21,Bahadurgarh,Cloudy,21.6,0.0,No,None,None,0.0
2024-11-21,Bengaluru,Haze,28.5,0.0,No,None,None,0.0
2024-11-21,Bhopal,Clear,24.1,0.0,No,None,None,0.0
2024-11-21,Chennai,Clear,30.9,0.0,No,None,None,0.0
2024-11-21,Delhi,Clear,23.8,0.0,No,None,None,0.0
2024-11-21,Faridabad,Cloudy,21.4,0.0,No,None,None,0.0
2024-11-21,Ghaziabad,Haze,22.5,0.0,No,None,None,0.0
2024-11-21,Greater Noida,Clear,27.5,0.0,No,None,None,0.0
2024-11-21,Gurugram,Clear,24.5,0.0,No,None,None,0.0
2024-11-21,Howrah,Cloudy,27.5,0.0,No,None,None,0.0
2024-11-21,Hyderabad,Rain,26.8,10.8,No,None,None,-5.5
2024-11-21,Indore,Clear,25.5,0.0,No,None,None,0.0
2024-11-21,Jaipur,Haze,24.7,0.0,No,None,None,0.0
2024-11-21,Kanpur,Clear,23.0,0.0,No,None,None,0.0
2024-11-21,Kochi,Clear,33.6,0.0,No,None,None,0.0
2024-11-21,Kolkata,Clear,25.4,0.0,No,None,None,0.0
2024-11-21,Lucknow,Clear,24.2,0.0,No,None,None,0.0
2024-11-21,Mumbai,Cloudy,35.0,0.0,No,None,Exam Season,4.3
2024-11-21,Nagpur,Cloudy,21.7,0.0,No,None,Tech Conference,4.1
2024-11-21,Noida,Fog,27.6,0.0,No,None,None,-7.0
2024-11-21,Pune,Clear,23.9,0.0,No,None,None,0.0
2024-11-22,Agra,Clear,22.3,0.0,No,None,None,0.0
2024-11-22,Ahmedabad,Clear,24.6,0.0,No,None,None,0.0
2024-11-22,Bahadurgarh,Clear,24.9,0.0,No,None,None,0.0
2024-11-22,Bengaluru,Clear,29.3,0.0,No,None,None,0.0
2024-11-22,Bhopal,Clear,28.6,0.0,No,None,None,0.0
2024-11-22,Chennai,Clear,31.1,0.0,No,None,None,0.0
2024-11-22,Delhi,Haze,20.7,0.0,No,None,None,0.0
2024-11-22,Faridabad,Clear,20.7,0.0,No,None,None,0.0
2024-11-22,Ghaziabad,Haze,25.3,0.0,No,None,None,0.0
2024-11-22,Greater Noida,Cloudy,20.6,0.0,No,None,None,0.0
2024-11-22,Gurugram,Haze,23.4,0.0,No,None,None,0.0
2024-11-22,Howrah,Clear,30.8,0.0,No,None,None,0.0
2024-11-22,Hyderabad,Clear,23.2,0.0,No,None,None,0.0
2024-11-22,Indore,Haze,23.4,0.0,No,None,Marathon,6.6
2024-11-22,Jaipur,Cloudy,25.3,0.0,No,None,None,0.0
2024-11-22,Kanpur,Clear,26.7,0.0,No,None,Cricket Match,16.0
2024-11-22,Kochi,Haze,30.2,0.0,No,None,None,0.0
2024-11-22,Kolkata,Clear,28.1,0.0,No,None,None,0.0
2024-11-22,Lucknow,Haze,21.3,0.0,No,None,None,0.0
2024-11-22,Mumbai,Clear,28.7,0.0,No,None,Exam Season,3.2
2024-11-22,Nagpur,Clear,26.8,0.0,No,None,None,0.0
2024-11-22,Noida,Fog,18.8,0.0,No,None,None,-4.4
2024-11-22,Pune,Cloudy,29.0,0.0,No,None,None,0.0
2024-11-23,Agra,Cloudy,24.2,0.0,No,None,None,0.0
2024-11-23,Ahmedabad,Haze,22.5,0.0,No,None,Cricket Match,15.1
2024-11-23,Bahadurgarh,Clear,23.9,0.0,No,None,None,0.0
2024-11-23,Bengaluru,Cloudy,27.0,0.0,No,None,None,0.0
2024-11-23,Bhopal,Haze,27.0,0.0,No,None,None,0.0
2024-11-23,Chennai,Cloudy,29.1,0.0,No,None,None,0.0
2024-11-23,Delhi,Clear,22.2,0.0,No,None,Cricket Match,17.0
2024-11-23,Faridabad,Clear,26.5,0.0,No,None,None,0.0
2024-11-23,Ghaziabad,Clear,26.1,0.0,No,None,None,0.0
2024-11-23,Greater Noida,Clear,25.4,0.0,No,None,None,0.0
2024-11-23,Gurugram,Fog,21.5,0.0,No,None,None,-5.9
2024-11-23,Howrah,Cloudy,27.9,0.0,No,None,None,0.0
2024-11-23,Hyderabad,Haze,26.7,0.0,No,None,None,0.0
2024-11-23,Indore,Clear,21.9,0.0,No,None,None,0.0
2024-11-23,Jaipur,Clear,18.9,0.0,No,None,None,0.0
2024-11-23,Kanpur,Haze,24.8,0.0,No,None,None,0.0
2024-11-23,Kochi,Clear,28.0,0.0,No,None,None,0.0
2024-11-23,Kolkata,Rain,25.0,18.4,No,None,None,-6.0
2024-11-23,Lucknow,Haze,27.5,0.0,No,None,None,0.0
2024-11-23,Mumbai,Clear,29.4,0.0,No,None,None,0.0
2024-11-23,Nagpur,Clear,26.0,0.0,No,None,None,0.0
2024-11-23,Noida,Clear,26.2,0.0,No,None,None,0.0
2024-11-23,Pune,Clear,28.8,0.0,No,None,None,0.0
2024-11-24,Agra,Fog,23.1,0.0,No,None,None,-6.1
2024-11-24,Ahmedabad,Clear,26.8,0.0,No,None,None,0.0
2024-11-24,Bahadurgarh,Clear,25.4,0.0,No,None,Film Premiere,6.3
2024-11-24,Bengaluru,Cloudy,25.7,0.0,No,None,None,0.0
2024-11-24,Bhopal,Cloudy,29.4,0.0,No,None,None,0.0
2024-11-24,Chennai,Rain,33.0,20.1,No,None,None,-5.4
2024-11-24,Delhi,Clear,23.0,0.0,No,None,None,0.0
2024-11-24,Faridabad,Clear,28.1,0.0,No,None,None,0.0
2024-11-24,Ghaziabad,Haze,25.4,0.0,No,None,None,0.0
2024-11-24,Greater Noida,Haze,32.2,0.0,No,None,None,0.0
2024-11-24,Gurugram,Haze,21.0,0.0,No,None,None,0.0
2024-11-24,Howrah,Haze,28.3,0.0,No,None,None,0.0
2024-11-24,Hyderabad,Clear,27.0,0.0,No,None,None,0.0
2024-11-24,Indore,Haze,27.0,0.0,No,None,None,0.0
2024-11-24,Jaipur,Clear,28.9,0.0,No,None,None,0.0
2024-11-24,Kanpur,Clear,22.3,0.0,No,None,None,0.0
2024-11-24,Kochi,Haze,32.3,0.0,No,None,None,0.0
2024-11-24,Kolkata,Clear,32.9,0.0,No,None,None,0.0
2024-11-24,Lucknow,Clear,25.8,0.0,No,None,None,0.0
2024-11-24,Mumbai,Clear,27.6,0.0,No,None,None,0.0
2024-11-24,Nagpur,Clear,29.5,0.0,No,None,None,0.0
2024-11-24,Noida,Clear,27.1,0.0,No,None,None,0.0
2024-11-24,Pune,Clear,27.5,0.0,No,None,None,0.0
2024-11-25,Agra,Clear,24.5,0.0,No,None,None,0.0
2024-11-25,Ahmedabad,Cloudy,26.6,0.0,No,None,None,0.0
2024-11-25,Bahadurgarh,Clear,23.8,0.0,No,None,None,0.0
2024-11-25,Bengaluru,Clear,27.6,0.0,No,None,None,0.0
2024-11-25,Bhopal,Clear,26.1,0.0,No,None,None,0.0
2024-11-25,Chennai,Clear,27.9,0.0,No,None,None,0.0
2024-11-25,Delhi,Clear,21.4,0.0,No,None,None,0.0
2024-11-25,Faridabad,Clear,22.1,0.0,No,None,None,0.0
2024-11-25,Ghaziabad,Fog,24.6,0.0,No,None,None,-7.4
2024-11-25,Greater Noida,Clear,24.5,0.0,No,None,None,0.0
2024-11-25,Gurugram,Cloudy,25.3,0.0,No,None,None,0.0
2024-11-25,Howrah,Cloudy,28.4,0.0,No,None,None,0.0
2024-11-25,Hyderabad,Cloudy,29.7,0.0,No,None,Trade Fair,9.3
2024-11-25,Indore,Clear,24.9,0.0,No,None,None,0.0
2024-11-25,Jaipur,Haze,25.2,0.0,No,None,None,0.0
2024-11-25,Kanpur,Cloudy,19.4,0.0,No,None,None,0.0
2024-11-25,Kochi,Clear,28.0,0.0,No,None,None,0.0
2024-11-25,Kolkata,Clear,32.5,0.0,No,None,None,0.0
2024-11-25,Lucknow,Clear,19.7,0.0,No,None,Marathon,7.7
2024-11-25,Mumbai,Cloudy,33.8,0.0,No,None,None,0.0
2024-11-25,Nagpur,Haze,25.1,0.0,No,None,None,0.0
2024-11-25,Noida,Haze,24.7,0.0,No,None,Cricket Match,16.9
2024-11-25,Pune,Cloudy,24.8,0.0,No,None,None,0.0
2024-11-26,Agra,Haze,26.2,0.0,No,None,None,0.0
2024-11-26,Ahmedabad,Clear,24.3,0.0,No,None,None,0.0
2024-11-26,Bahadurgarh,Haze,22.8,0.0,No,None,None,0.0
2024-11-26,Bengaluru,Haze,24.0,0.0,No,None,None,0.0
2024-11-26,Bhopal,Clear,26.9,0.0,No,None,None,0.0
2024-11-26,Chennai,Cloudy,32.9,0.0,No,None,None,0.0
2024-11-26,Delhi,Cloudy,23.5,0.0,No,None,None,0.0
2024-11-26,Faridabad,Clear,20.8,0.0,No,None,None,0.0
2024-11-26,Ghaziabad,Clear,21.3,0.0,No,None,None,0.0
2024-11-26,Greater Noida,Fog,25.0,0.0,No,None,None,-6.6
2024-11-26,Gurugram,Clear,25.0,0.0,No,None,None,0.0
2024-11-26,Howrah,Cloudy,29.0,0.0,No,None,None,0.0
2024-11-26,Hyderabad,Cloudy,27.9,0.0,No,None,None,0.0
2024-11-26,Indore,Clear,25.4,0.0,No,None,None,0.0
2024-11-26,Jaipur,Haze,23.1,0.0,No,None,Trade Fair,7.1
2024-11-26,Kanpur,Cloudy,27.5,0.0,No,None,None,0.0
2024-11-26,Kochi,Cloudy,23.7,0.0,No,None,Concert,14.6
2024-11-26,Kolkata,Cloudy,28.8,0.0,No,None,Concert,10.8
2024-11-26,Lucknow,Clear,28.2,0.0,No,None,None,0.0
2024-11-26,Mumbai,Clear,28.2,0.0,No,None,None,0.0
2024-11-26,Nagpur,Clear,24.3,0.0,No,None,None,0.0
2024-11-26,Noida,Haze,23.7,0.0,No,None,None,0.0
2024-11-26,Pune,Cloudy,27.0,0.0,No,None,None,0.0
2024-11-27,Agra,Clear,22.9,0.0,No,None,None,0.0
2024-11-27,Ahmedabad,Clear,22.1,0.0,No,None,None,0.0
2024-11-27,Bahadurgarh,Clear,21.8,0.0,No,None,None,0.0
2024-11-27,Bengaluru,Clear,29.2,0.0,No,None,Concert,13.8
2024-11-27,Bhopal,Clear,27.1,0.0,No,None,None,0.0
2024-11-27,Chennai,Cloudy,29.3,0.0,No,None,None,0.0
2024-11-27,Delhi,Fog,22.4,0.0,No,None,None,-6.7
2024-11-27,Faridabad,Clear,23.5,0.0,No,None,None,0.0
2024-11-27,Ghaziabad,Haze,22.9,0.0,No,None,None,0.0
2024-11-27,Greater Noida,Haze,26.7,0.0,No,None,None,0.0
2024-11-27,Gurugram,Clear,22.2,0.0,No,None,Concert,14.6
2024-11-27,Howrah,Haze,30.0,0.0,No,None,None,0.0
2024-11-27,Hyderabad,Cloudy,26.0,0.0,No,None,None,0.0
2024-11-27,Indore,Clear,26.6,0.0,No,None,None,0.0
2024-11-27,Jaipur,Haze,29.2,0.0,No,None,None,0.0
2024-11-27,Kanpur,Clear,24.8,0.0,No,None,None,0.0
2024-11-27,Kochi,Rain,24.1,5.5,No,None,None,-3.0
2024-11-27,Kolkata,Clear,30.1,0.0,No,None,Political Rally,8.1
2024-11-27,Lucknow,Cloudy,23.9,0.0,No,None,None,0.0
2024-11-27,Mumbai,Clear,29.9,0.0,No,None,None,0.0
2024-11-27,Nagpur,Clear,27.5,0.0,No,None,None,0.0
2024-11-27,Noida,Cloudy,22.6,0.0,No,None,None,0.0
2024-11-27,Pune,Clear,23.6,0.0,No,None,None,0.0
2024-11-28,Agra,Haze,31.6,0.0,No,None,None,0.0
2024-11-28,Ahmedabad,Haze,24.2,0.0,No,None,None,0.0
2024-11-28,Bahadurgarh,Clear,24.3,0.0,No,None,None,0.0
2024-11-28,Bengaluru,Clear,22.3,0.0,No,None,None,0.0
2024-11-28,Bhopal,Clear,26.3,0.0,No,None,None,0.0
2024-11-28,Chennai,Clear,27.7,0.0,No,None,None,0.0
2024-11-28,Delhi,Haze,22.9,0.0,No,None,None,0.0
2024-11-28,Faridabad,Clear,26.6,0.0,No,None,None,0.0
2024-11-28,Ghaziabad,Clear,25.2,0.0,No,None,None,0.0
2024-11-28,Greater Noida,Haze,25.4,0.0,No,None,None,0.0
2024-11-28,Gurugram,Cloudy,19.6,0.0,No,None,Tech Conference,6.9
2024-11-28,Howrah,Haze,27.0,0.0,No,None,None,0.0
2024-11-28,Hyderabad,Clear,29.8,0.0,No,None,None,0.0
2024-11-28,Indore,Clear,28.6,0.0,No,None,Political Rally,9.5
2024-11-28,Jaipur,Clear,21.9,0.0,No,None,None,0.0
2024-11-28,Kanpur,Cloudy,24.4,0.0,No,None,None,0.0
2024-11-28,Kochi,Clear,28.8,0.0,No,None,None,0.0
2024-11-28,Kolkata,Clear,30.1,0.0,No,None,None,0.0
2024-11-28,Lucknow,Haze,23.4,0.0,No,None,None,0.0
2024-11-28,Mumbai,Cloudy,24.9,0.0,No,None,None,0.0
2024-11-28,Nagpur,Rain,28.8,10.8,No,None,None,-4.0
2024-11-28,Noida,Haze,22.6,0.0,No,None,None,0.0
2024-11-28,Pune,Cloudy,26.9,0.0,No,None,None,0.0
2024-11-29,Agra,Haze,21.8,0.0,No,None,None,0.0
2024-11-29,Ahmedabad,Cloudy,20.4,0.0,No,None,None,0.0
2024-11-29,Bahadurgarh,Clear,25.0,0.0,No,None,None,0.0
2024-11-29,Bengaluru,Haze,27.3,0.0,No,None,None,0.0
2024-11-29,Bhopal,Clear,25.5,0.0,No,None,None,0.0
2024-11-29,Chennai,Clear,27.1,0.0,No,None,None,0.0
2024-11-29,Delhi,Clear,24.2,0.0,No,None,Tech Conference,6.9
2024-11-29,Faridabad,Clear,21.4,0.0,No,None,None,0.0
2024-11-29,Ghaziabad,Clear,22.1,0.0,No,None,None,0.0
2024-11-29,Greater Noida,Haze,26.1,0.0,No,None,None,0.0
2024-11-29,Gurugram,Cloudy,23.1,0.0,No,None,Tech Conference,5.6
2024-11-29,Howrah,Haze,34.9,0.0,No,None,None,0.0
2024-11-29,Hyderabad,Haze,26.9,0.0,No,None,None,0.0
2024-11-29,Indore,Clear,26.8,0.0,No,None,None,0.0
2024-11-29,Jaipur,Haze,23.1,0.0,No,None,None,0.0
2024-11-29,Kanpur,Clear,22.5,0.0,No,None,None,0.0
2024-11-29,Kochi,Clear,24.5,0.0,No,None,None,0.0
2024-11-29,Kolkata,Cloudy,32.4,0.0,No,None,None,0.0
2024-11-29,Lucknow,Clear,25.1,0.0,No,None,None,0.0
2024-11-29,Mumbai,Clear,29.6,0.0,No,None,None,0.0
2024-11-29,Nagpur,Rain,25.7,2.9,No,None,None,-4.0
2024-11-29,Noida,Clear,22.5,0.0,No,None,None,0.0
2024-11-29,Pune,Clear,23.2,0.0,No,None,None,0.0
2024-11-30,Agra,Haze,28.4,0.0,No,None,None,0.0
2024-11-30,Ahmedabad,Cloudy,28.2,0.0,No,None,None,0.0
2024-11-30,Bahadurgarh,Clear,18.5,0.0,No,None,None,0.0
2024-11-30,Bengaluru,Clear,22.2,0.0,No,None,None,0.0
2024-11-30,Bhopal,Haze,25.7,0.0,No,None,None,0.0
2024-11-30,Chennai,Clear,28.8,0.0,No,None,None,0.0
2024-11-30,Delhi,Haze,20.7,0.0,No,None,Political Rally,12.3
2024-11-30,Faridabad,Clear,24.8,0.0,No,None,None,0.0
2024-11-30,Ghaziabad,Haze,25.2,0.0,No,None,None,0.0
2024-11-30,Greater Noida,Clear,22.3,0.0,No,None,None,0.0
2024-11-30,Gurugram,Clear,25.8,0.0,No,None,None,0.0
2024-11-30,Howrah,Clear,29.0,0.0,No,None,None,0.0
2024-11-30,Hyderabad,Clear,25.3,0.0,No,None,None,0.0
2024-11-30,Indore,Cloudy,27.5,0.0,No,None,Concert,15.0
2024-11-30,Jaipur,Cloudy,28.0,0.0,No,None,None,0.0
2024-11-30,Kanpur,Haze,24.5,0.0,No,None,None,0.0
2024-11-30,Kochi,Clear,33.2,0.0,No,None,None,0.0
2024-11-30,Kolkata,Clear,27.3,0.0,No,None,Film Premiere,7.5
2024-11-30,Lucknow,Cloudy,21.1,0.0,No,None,None,0.0
2024-11-30,Mumbai,Clear,30.6,0.0,No,None,None,0.0
2024-11-30,Nagpur,Clear,26.2,0.0,No,None,None,0.0
2024-11-30,Noida,Haze,22.8,0.0,No,None,None,0.0
2024-11-30,Pune,Clear,23.5,0.0,No,None,None,0.0
2024-12-01,Agra,Fog,14.8,0.0,No,None,None,-3.7
2024-12-01,Ahmedabad,Clear,21.8,0.0,No,None,None,0.0
2024-12-01,Bahadurgarh,Cloudy,16.3,0.0,No,None,None,0.0
2024-12-01,Bengaluru,Clear,26.9,0.0,No,None,None,0.0
2024-12-01,Bhopal,Rain,22.8,9.4,No,None,None,-4.4
2024-12-01,Chennai,Clear,28.6,0.0,No,None,None,0.0
2024-12-01,Delhi,Fog,17.9,0.0,No,None,None,-3.6
2024-12-01,Faridabad,Clear,21.6,0.0,No,None,None,0.0
2024-12-01,Ghaziabad,Fog,17.7,0.0,No,None,None,-5.2
2024-12-01,Greater Noida,Cloudy,16.1,0.0,No,None,None,0.0
2024-12-01,Gurugram,Clear,17.6,0.0,No,None,None,0.0
2024-12-01,Howrah,Clear,25.8,0.0,No,None,None,0.0
2024-12-01,Hyderabad,Cloudy,26.1,0.0,No,None,None,0.0
2024-12-01,Indore,Cloudy,23.8,0.0,No,None,None,0.0
2024-12-01,Jaipur,Haze,18.9,0.0,No,None,None,0.0
2024-12-01,Kanpur,Clear,21.4,0.0,No,None,None,0.0
2024-12-01,Kochi,Clear,30.9,0.0,No,None,None,0.0
2024-12-01,Kolkata,Cloudy,29.9,0.0,No,None,None,0.0
2024-12-01,Lucknow,Haze,14.4,0.0,No,None,None,0.0
2024-12-01,Mumbai,Haze,26.3,0.0,No,None,None,0.0
2024-12-01,Nagpur,Haze,20.5,0.0,No,None,None,0.0
2024-12-01,Noida,Haze,19.8,0.0,No,None,Political Rally,11.9
2024-12-01,Pune,Clear,19.5,0.0,No,None,Trade Fair,9.3
2024-12-02,Agra,Fog,14.3,0.0,No,None,None,-5.5
2024-12-02,Ahmedabad,Clear,18.9,0.0,No,None,None,0.0
2024-12-02,Bahadurgarh,Fog,19.3,0.0,No,None,None,-7.3
2024-12-02,Bengaluru,Clear,23.5,0.0,No,None,None,0.0
2024-12-02,Bhopal,Clear,27.8,0.0,No,None,None,0.0
2024-12-02,Chennai,Clear,30.1,0.0,No,None,None,0.0
2024-12-02,Delhi,Fog,16.9,0.0,No,None,None,-7.9
2024-12-02,Faridabad,Fog,14.5,0.0,No,None,None,-4.8
2024-12-02,Ghaziabad,Clear,18.8,0.0,No,None,None,0.0
2024-12-02,Greater Noida,Fog,12.6,0.0,No,None,None,-4.3
2024-12-02,Gurugram,Haze,15.4,0.0,No,None,None,0.0
2024-12-02,Howrah,Clear,28.3,0.0,No,None,None,0.0
2024-12-02,Hyderabad,Rain,20.3,17.7,No,None,None,-2.0
2024-12-02,Indore,Cloudy,26.5,0.0,No,None,Trade Fair,7.3
2024-12-02,Jaipur,Clear,16.1,0.0,No,None,None,0.0
2024-12-02,Kanpur,Fog,17.4,0.0,No,None,None,-6.6
2024-12-02,Kochi,Clear,29.0,0.0,No,None,None,0.0
2024-12-02,Kolkata,Cloudy,29.5,0.0,No,None,None,0.0
2024-12-02,Lucknow,Haze,24.2,0.0,No,None,None,0.0
2024-12-02,Mumbai,Clear,26.4,0.0,No,None,None,0.0
2024-12-02,Nagpur,Clear,22.3,0.0,No,None,None,0.0
2024-12-02,Noida,Cloudy,16.6,0.0,No,None,Political Rally,8.8
2024-12-02,Pune,Cloudy,24.0,0.0,No,None,None,0.0
2024-12-03,Agra,Clear,17.9,0.0,No,None,None,0.0
2024-12-03,Ahmedabad,Clear,25.7,0.0,No,None,None,0.0
2024-12-03,Bahadurgarh,Fog,16.5,0.0,No,None,Tech Conference,2.4
2024-12-03,Bengaluru,Cloudy,23.0,0.0,No,None,None,0.0
2024-12-03,Bhopal,Clear,22.2,0.0,No,None,None,0.0
2024-12-03,Chennai,Clear,34.1,0.0,No,None,None,0.0
2024-12-03,Delhi,Haze,16.0,0.0,No,None,None,0.0
2024-12-03,Faridabad,Haze,18.7,0.0,No,None,None,0.0
2024-12-03,Ghaziabad,Clear,16.1,0.0,No,None,None,0.0
2024-12-03,Greater Noida,Clear,22.5,0.0,No,None,None,0.0
2024-12-03,Gurugram,Clear,20.2,0.0,No,None,Political Rally,8.4
2024-12-03,Howrah,Clear,29.3,0.0,No,None,None,0.0
2024-12-03,Hyderabad,Clear,23.6,0.0,No,None,None,0.0
2024-12-03,Indore,Clear,21.7,0.0,No,None,None,0.0
2024-12-03,Jaipur,Clear,19.9,0.0,No,None,None,0.0
2024-12-03,Kanpur,Fog,19.0,0.0,No,None,None,-6.8
2024-12-03,Kochi,Rain,27.9,23.0,No,None,None,-4.6
2024-12-03,Kolkata,Rain,28.1,7.4,No,None,Exam Season,0.6
2024-12-03,Lucknow,Haze,19.1,0.0,No,None,None,0.0
2024-12-03,Mumbai,Cloudy,27.2,0.0,No,None,None,0.0
2024-12-03,Nagpur,Rain,27.4,12.0,No,None,None,-2.7
2024-12-03,Noida,Clear,15.6,0.0,No,None,None,0.0
2024-12-03,Pune,Rain,23.8,16.3,No,None,None,-5.7
2024-12-04,Agra,Haze,12.6,0.0,No,None,None,0.0
2024-12-04,Ahmedabad,Haze,23.6,0.0,No,None,None,0.0
2024-12-04,Bahadurgarh,Clear,16.7,0.0,No,None,None,0.0
2024-12-04,Bengaluru,Clear,19.3,0.0,No,None,Marathon,8.3
2024-12-04,Bhopal,Clear,19.7,0.0,No,None,None,0.0
2024-12-04,Chennai,Clear,30.0,0.0,No,None,None,0.0
2024-12-04,Delhi,Fog,16.2,0.0,No,None,None,-7.3
2024-12-04,Faridabad,Haze,19.9,0.0,No,None,None,0.0
2024-12-04,Ghaziabad,Haze,15.5,0.0,No,None,None,0.0
2024-12-04,Greater Noida,Haze,15.7,0.0,No,None,None,0.0
2024-12-04,Gurugram,Clear,19.5,0.0,No,None,None,0.0
2024-12-04,Howrah,Haze,27.3,0.0,No,None,None,0.0
2024-12-04,Hyderabad,Clear,22.6,0.0,No,None,None,0.0
2024-12-04,Indore,Clear,26.2,0.0,No,None,None,0.0
2024-12-04,Jaipur,Clear,16.1,0.0,No,None,None,0.0
2024-12-04,Kanpur,Clear,18.2,0.0,No,None,None,0.0
2024-12-04,Kochi,Clear,30.4,0.0,No,None,None,0.0
2024-12-04,Kolkata,Clear,30.0,0.0,No,None,None,0.0
2024-12-04,Lucknow,Cloudy,17.6,0.0,No,None,None,0.0
2024-12-04,Mumbai,Clear,27.3,0.0,No,None,None,0.0
2024-12-04,Nagpur,Clear,18.7,0.0,No,None,None,0.0
2024-12-04,Noida,Clear,15.4,0.0,No,None,Concert,11.0
2024-12-04,Pune,Cloudy,22.7,0.0,No,None,None,0.0
2024-12-05,Agra,Fog,18.2,0.0,No,None,None,-5.2
2024-12-05,Ahmedabad,Rain,20.0,8.2,No,None,None,-4.6
2024-12-05,Bahadurgarh,Fog,16.2,0.0,No,None,None,-4.7
2024-12-05,Bengaluru,Clear,25.3,0.0,No,None,None,0.0
2024-12-05,Bhopal,Clear,23.7,0.0,No,None,None,0.0
2024-12-05,Chennai,Cloudy,32.5,0.0,No,None,None,0.0
2024-12-05,Delhi,Haze,14.3,0.0,No,None,Film Premiere,5.0
2024-12-05,Faridabad,Fog,18.9,0.0,No,None,None,-3.2
2024-12-05,Ghaziabad,Clear,18.8,0.0,No,None,None,0.0
2024-12-05,Greater Noida,Clear,15.2,0.0,No,None,None,0.0
2024-12-05,Gurugram,Cloudy,19.7,0.0,No,None,None,0.0
2024-12-05,Howrah,Cloudy,30.6,0.0,No,None,None,0.0
2024-12-05,Hyderabad,Clear,23.7,0.0,No,None,None,0.0
